time,alpha_a_fr,alpha_b_fr,alpha_c_fr,alpha_a_fl,alpha_b_fl,alpha_c_fl
1741027511.6414878,-0.4380534291267395,-0.2258094698190689,-0.2258094698190689,0.1414959728717804,-0.0707479864358902,-0.0707479864358902
1741027511.6510122,-0.4571019113063812,-0.1898631900548935,-0.1898631900548935,0.17815914750099182,-0.08907957375049591,-0.08907957375049591
1741027511.6604898,-0.4746514558792114,-0.15536054968833923,-0.15536054968833923,0.2128606140613556,-0.1064303070306778,-0.1064303070306778
1741027511.6703842,-0.4914659261703491,-0.12049775570631027,-0.12049775570631027,0.24731211364269257,-0.12365605682134628,-0.12365605682134628
1741027511.6805735,-0.5076943635940552,-0.08435721695423126,-0.08435721695423126,0.28222477436065674,-0.14111238718032837,-0.14111238718032837
1741027511.6908047,-0.5219616889953613,-0.04941941425204277,-0.04941941425204277,0.31502819061279297,-0.15751409530639648,-0.15751409530639648
1741027511.7002647,-0.5333474278450012,-0.018011607229709625,-0.018011607229709625,0.3435572385787964,-0.1717786192893982,-0.1717786192893982
1741027511.7104025,-0.5432965755462646,0.014095740392804146,0.014095740392804146,0.3715949058532715,-0.18579745292663574,-0.18579745292663574
1741027511.7201233,-0.5508068203926086,0.04435787722468376,0.04435787722468376,0.3967764377593994,-0.1983882188796997,-0.1983882188796997
1741027511.73106,-0.5564491152763367,0.07691929489374161,0.07691929489374161,0.4222456216812134,-0.2111228108406067,-0.2111228108406067
1741027511.7414422,-0.558921754360199,0.10653012990951538,0.10653012990951538,0.443634569644928,-0.221817284822464,-0.221817284822464
1741027511.7509406,-0.5585814118385315,0.13212159276008606,0.13212159276008606,0.4604686498641968,-0.2302343249320984,-0.2302343249320984
1741027511.76074,-0.5555482506752014,0.15718741714954376,0.15718741714954376,0.47515714168548584,-0.23757857084274292,-0.23757857084274292
1741027511.7703598,-0.549858033657074,0.18036428093910217,0.18036428093910217,0.48681485652923584,-0.24340742826461792,-0.24340742826461792
1741027511.7804565,-0.5410232543945312,0.20298276841640472,0.20298276841640472,0.49600401520729065,-0.24800200760364532,-0.24800200760364532
1741027511.792163,-0.5268189311027527,0.22753815352916718,0.22753815352916718,0.5029047131538391,-0.25145235657691956,-0.25145235657691956
1741027511.8021922,-0.5109514594078064,0.24727396667003632,0.24727396667003632,0.5054836273193359,-0.25274181365966797,-0.25274181365966797
1741027511.8116744,-0.5049653649330139,0.25248268246650696,0.25248268246650696,0.49318671226501465,-0.2642613351345062,-0.2642613351345062
1741027511.8223498,-0.5010783076286316,0.2505391538143158,0.2505391538143158,0.4701542854309082,-0.2814631760120392,-0.2814631760120392
1741027511.8344088,-0.4925260543823242,0.2462630271911621,0.2462630271911621,0.4399665296077728,-0.2988225519657135,-0.2988225519657135
1741027511.8457522,-0.4802229702472687,0.24011148512363434,0.24011148512363434,0.4068810045719147,-0.31345346570014954,-0.31345346570014954
1741027511.8560069,-0.46593955159187317,0.23296977579593658,0.23296977579593658,0.3740474283695221,-0.32486188411712646,-0.32486188411712646
1741027511.8657274,-0.44948798418045044,0.22474399209022522,0.22474399209022522,0.33988919854164124,-0.3343427777290344,-0.3343427777290344
1741027511.8752327,-0.43095070123672485,0.21547535061836243,0.21547535061836243,0.30413904786109924,-0.34228700399398804,-0.34228700399398804
1741027511.8860548,-0.4070717394351959,0.20353586971759796,0.20353586971759796,0.26077547669410706,-0.34983211755752563,-0.34983211755752563
1741027511.896043,-0.382183313369751,0.1910916566848755,0.1910916566848755,0.2177206128835678,-0.35555437207221985,-0.35555437207221985
1741027511.9060047,-0.35521775484085083,0.17760887742042542,0.17760887742042542,0.1727791279554367,-0.36004751920700073,-0.36004751920700073
1741027511.915723,-0.3266925513744354,0.1633462756872177,0.1633462756872177,0.12663695216178894,-0.3634018898010254,-0.3634018898010254
1741027511.9254613,-0.29623734951019287,0.14811867475509644,0.14811867475509644,0.07855303585529327,-0.36580297350883484,-0.36580297350883484
1741027511.9361722,-0.26124799251556396,0.13062399625778198,0.13062399625778198,0.024441510438919067,-0.3674304783344269,-0.3674304783344269
1741027511.9462905,-0.2264552265405655,0.11322761327028275,0.11322761327028275,-0.028457731008529663,-0.3681405782699585,-0.3681405782699585
1741027511.955773,-0.1912466287612915,0.09562331438064575,0.09562331438064575,-0.08128959685564041,-0.36815956234931946,-0.36815956234931946
1741027511.9653556,-0.1556546688079834,0.0778273344039917,0.0778273344039917,-0.13415288925170898,-0.3676348924636841,-0.3676348924636841
1741027511.975065,-0.11843836307525635,0.059219181537628174,0.059219181537628174,-0.18899214267730713,-0.36664968729019165,-0.36664968729019165
1741027511.985653,-0.0772206112742424,0.0386103056371212,0.0386103056371212,-0.24935923516750336,-0.36519014835357666,-0.36519014835357666
1741027511.9972906,-0.032061025500297546,0.016030512750148773,0.016030512750148773,-0.31522485613822937,-0.3633163869380951,-0.3633163869380951
1741027512.0072758,0.008368746377527714,-0.004184373188763857,-0.004184373188763857,-0.36645999550819397,-0.35390686988830566,-0.35390686988830566
1741027512.0168307,0.046252280473709106,-0.023126140236854553,-0.023126140236854553,-0.3870520293712616,-0.31767359375953674,-0.31767359375953674
1741027512.0263407,0.0835874155163765,-0.04179370775818825,-0.04179370775818825,-0.4072287082672119,-0.28184759616851807,-0.28184759616851807
1741027512.036978,0.12498146295547485,-0.06249073147773743,-0.06249073147773743,-0.4293401539325714,-0.24186795949935913,-0.24186795949935913
1741027512.047098,0.16352495551109314,-0.08176247775554657,-0.08176247775554657,-0.4495530426502228,-0.20426562428474426,-0.20426562428474426
1741027512.056604,0.1987459361553192,-0.0993729680776596,-0.0993729680776596,-0.4675784409046173,-0.1694595366716385,-0.1694595366716385
1741027512.0663638,0.23365744948387146,-0.11682872474193573,-0.11682872474193573,-0.48488497734069824,-0.13439880311489105,-0.13439880311489105
1741027512.0758655,0.2665462791919708,-0.1332731395959854,-0.1332731395959854,-0.5005223751068115,-0.10070299357175827,-0.10070299357175827
1741027512.0870633,0.30263563990592957,-0.15131781995296478,-0.15131781995296478,-0.5167016983032227,-0.06274820119142532,-0.06274820119142532
1741027512.0974362,0.33518755435943604,-0.16759377717971802,-0.16759377717971802,-0.5301229357719421,-0.027341635897755623,-0.027341635897755623
1741027512.106979,0.3625877797603607,-0.18129388988018036,-0.18129388988018036,-0.5402584075927734,0.0036232415586709976,0.0036232415586709976
1741027512.1164744,0.38783738017082214,-0.19391869008541107,-0.19391869008541107,-0.5483253598213196,0.03343075141310692,0.03343075141310692
1741027512.1261833,0.4114181101322174,-0.2057090550661087,-0.2057090550661087,-0.5543418526649475,0.0627853125333786,0.0627853125333786
1741027512.1365569,0.4335923492908478,-0.2167961746454239,-0.2167961746454239,-0.5580835342407227,0.09230497479438782,0.09230497479438782
1741027512.14713,0.4540085196495056,-0.2270042598247528,-0.2270042598247528,-0.5590205192565918,0.12199228256940842,0.12199228256940842
1741027512.1566412,0.4693371653556824,-0.2346685826778412,-0.2346685826778412,-0.5571571588516235,0.14684858918190002,0.14684858918190002
